    "price"		"income" 	"quantity"
 3.13091854610906 -9.5212188288836 -5.83557674075162
 3.15136756508544 -9.51865637620404 -5.84021505208973
 3.12262920674234 -9.5118625532768 -5.83485652115258
 3.13505933877509 -9.5061605649638 -5.82826458277948
 3.12680439464771 -9.50539600130444 -5.85053412877531
 3.13505933877509 -9.50036723245827 -5.81080792759285
 3.13096222281409 -9.4972206189868 -5.80888368830122
 3.13096222281409 -9.49341467622136 -5.80614620875847
 3.12680439464771 -9.47136805286031 -5.80503365479902
 3.12680439464771 -9.46703278702373 -5.79689061227693
 3.11848073881304 -9.4638296710605 -5.7959098208287
 3.11848073881304 -9.4605242906373 -5.77920421138052
 3.11848073881304 -9.4568370959351 -5.77902433478454
 3.11848073881304 -9.45199541672246 -5.78581616965568
 3.12262920674234 -9.44848896247038 -5.76988112162314
 3.12680439464771 -9.45003922976209 -5.78889917236084
 3.13096222281409 -9.44707615963171 -5.79395459737421
 3.13505933877509 -9.43846421240723 -5.77625842435925
 3.14733685768589 -9.43829617287058 -5.80745563486776
 3.14733685768589 -9.43917559850716 -5.76546100684834
 3.15542471228758 -9.4365394449222 -5.77183054241474
 3.15946546553659 -9.4361341682866 -5.77061064438745
 3.15946546553659 -9.4269264357067 -5.75854618179692
 3.16745620671267 -9.42760727209116 -5.74920857810165
 3.16745620671267 -9.41669126705979 -5.74407381267857
 3.16348995678747 -9.41150408287478 -5.76012433688502
 3.16745620671267 -9.38643661761684 -5.75574512538157
 3.17140678762615 -9.39403284902659 -5.73700764934166
 3.17140678762615 -9.389092838022 -5.73011525376528
 3.17538360179207 -9.38564743827266 -5.73944274692523
 3.17538360179207 -9.38591251686051 -5.72892739323824
 3.17140678762615 -9.38549883894279 -5.73436006001762
 3.17140678762615 -9.38385288609401 -5.70949763388449
 3.17140678762615 -9.38762437006185 -5.70719354975853
 3.17538360179207 -9.3878766769684 -5.70976676282431
 3.17538360179207 -9.382666537983 -5.69798279071753
 3.18324864722505 -9.37963595374872 -5.70928258843691
 3.18717873812495 -9.3775653046864 -5.69302872310049
 3.19883636953047 -9.37295816581889 -5.70202221679365
 3.20266513882022 -9.37077530062551 -5.70141412980983
 3.20651980265862 -9.36687373065948 -5.70229595858821
 3.20651980265862 -9.36807012057978 -5.70360731760176
 3.21031932218508 -9.35843983891217 -5.70731476929208
 3.21035966509986 -9.3599487524851 -5.69769482679721
 3.20647930453165 -9.35253380104198 -5.69230034286712
 3.21791536377308 -9.35517850996902 -5.69637482330596
 3.21795540140846 -9.35210182482485 -5.68929768384718
 3.21791536377308 -9.35200725316346 -5.69198623850097
 3.21795540140846 -9.34842085516216 -5.68143379781244
 3.21791536377308 -9.3462033554001 -5.68280855450919
 3.22922211692235 -9.3479666623616 -5.69099954771898
 3.21795540140846 -9.34953385533569 -5.67673026929714
 3.23297594924698 -9.3473605715791 -5.6752452926198
 3.21791536377308 -9.34030825962439 -5.66219256776641
 3.22922211692235 -9.33781330240961 -5.66272237013485
 3.23297594924698 -9.33002861432291 -5.64564569539496
 3.22922211692235 -9.32085177867592 -5.63755880366594
 3.22171179968741 -9.31722496073887 -5.62581989083444
 3.22549387716978 -9.31332620532896 -5.64607913751143
 3.22922211692235 -9.31263016058185 -5.63319959805896
 3.22922211692235 -9.31811099736271 -5.61388730699578
 3.24040245541248 -9.31701126289444 -5.62429454854156
 3.23297594924698 -9.31815818634188 -5.61122900395389
 3.23671574299653 -9.31663694962603 -5.61738725551971
 3.24411462973183 -9.3137874986392 -5.62517680829052
 3.23297594924698 -9.31507210707215 -5.60827856662543
 3.24411462973183 -9.31671161818086 -5.61277259510756
 3.2478130747628 -9.31779479924685 -5.59099191853739
 3.26239497878170 -9.32085256735017 -5.59031019120377
 3.27321248352118 -9.32323912669386 -5.58140783550671
 3.26964498191977 -9.31169038598935 -5.5725316065485
 3.27676730328398 -9.30668406622316 -5.57480488476454
 3.26960696127456 -9.3017450225435 -5.57876094581152
 3.26960696127456 -9.29637799288207 -5.56217227927089
 3.26602655065453 -9.29717113286802 -5.56959691393864
 3.26602655065453 -9.29695394432236 -5.55751759337522
 3.25878860617937 -9.29811147460734 -5.54465913223232
 3.26602655065453 -9.29858406782214 -5.55169406132187
 3.26239497878170 -9.29905524885936 -5.54232463556125
 3.26602655065453 -9.2990344881369 -5.5407114898767
 3.2478130747628 -9.29994690988393 -5.51170622482189
 3.28743126736371 -9.28176092979544 -5.5563007350362
 3.2803471469563 -9.28795879698007 -5.52610948516217
 3.26960696127456 -9.2950374232024 -5.52039115061214
 3.27676730328398 -9.28064436921543 -5.52692101421775
 3.25878860617937 -9.27782729983714 -5.52316892624577
 3.26598839218239 -9.27800746017559 -5.5059189747071
 3.2803471469563 -9.28509951052116 -5.51906453679835
 3.28391422104742 -9.28958265325093 -5.51470164542059
 3.29097320570858 -9.28720302940451 -5.50844620835298
 3.29446555581779 -9.27256628860184 -5.5019280587572
 3.2803471469563 -9.27044860125233 -5.50222127357183
 3.27321248352118 -9.2664144991257 -5.50333807885946
 3.25878860617937 -9.26380906178274 -5.48356429542002
 3.25878860617937 -9.26213147460157 -5.50140206536804
 3.26239497878170 -9.24278244999133 -5.47669778389873
 3.25145917476422 -9.25870204483767 -5.48849078472098
 3.29097320570858 -9.25391492436045 -5.48996959533036
 3.29446555581779 -9.25366926366356 -5.4770416130565
 3.29798271018117 -9.25305378912072 -5.48183860161869
 3.29097320570858 -9.25112884175371 -5.47039549945258
 3.29446555581779 -9.24330668341524 -5.49433807391372
 3.28387673908561 -9.24730746960865 -5.46792014385374
 3.2803471469563 -9.24336038163728 -5.4733617343988
 3.2803471469563 -9.2397925917628 -5.46626937632666
 3.26960696127456 -9.23781825659883 -5.47187801607569
 3.27680505266584 -9.2314484174475 -5.46550939589044
 3.26602655065453 -9.24223480508175 -5.46931069462471
 3.27676730328398 -9.22476552213919 -5.46230226709449
 3.29097320570858 -9.21525378655547 -5.45680705668458
 3.31189246743472 -9.21290828384451 -5.46111934314204
 3.31531264250499 -9.19284265089526 -5.45224327111523
 3.32219024870709 -9.18391359494062 -5.44074313689449
 3.32219024870709 -9.17869128919317 -5.43072452378734
 3.32557544352726 -9.18275901994215 -5.42308090643016
 3.33234735711495 -9.17603426801725 -5.40014793778872
 3.33569839942946 -9.17460343230494 -5.40574533441429
 3.35242721729273 -9.175564726178 -5.40947452801735
 3.35902030276297 -9.17119828830218 -5.4141493767629
 3.37857678762462 -9.17025088984638 -5.45203849219834
 3.37857678762462 -9.1646763536487 -5.42462876360267
 3.37857678762462 -9.17464247280843 -5.42344936559775
 3.37211180076706 -9.17044662164916 -5.4073652011552
 3.41654565860896 -9.16512504749881 -5.41447390810502
 3.46207295238044 -9.16202804246869 -5.39695931251193
 3.50561745524293 -9.16664242592797 -5.46553602059059
 3.56090402706009 -9.17438887869848 -5.52881249454051
 3.61582477320803 -9.18181788946469 -5.53030614638387
 3.68464550358188 -9.18893403106658 -5.53541220165011
 3.6987802787912 -9.19081648098471 -5.51675676187388
 3.71962687006260 -9.19141361971286 -5.4916446000705
 3.71962687006260 -9.19250843317618 -5.48018678651563
 3.72192730816014 -9.18588627730986 -5.46408063495783
 3.71503441159079 -9.19350789358615 -5.48244340686725
 3.71042076510166 -9.20050476563434 -5.46533128344852
 3.69642590786934 -9.19969964635095 -5.44334462796946
 3.69175032920562 -9.20954340830889 -5.4523497998685
 3.69409085116447 -9.2119731294153 -5.40485611640325
 3.70110442373651 -9.21738335808466 -5.43591642177536
 3.70110442373651 -9.21943528367153 -5.44938521156057
 3.70578573418030 -9.22073123285913 -5.47560347244727
 3.70578573418030 -9.20254767784569 -5.46245468420753
 3.71734542642461 -9.14369243556416 -5.44378891759478
 3.74007149337536 -9.18169836796777 -5.4594956428376
 3.77540112788518 -9.19828408234864 -5.46983326134372
 3.78403053035287 -9.19155267167837 -5.46405837047561
 3.79260863987641 -9.19139768177934 -5.48933650172542
 3.80109144472086 -9.18728120085103 -5.4809968241545
 3.80109144472086 -9.18883683994762 -5.46833843864439
 3.79898867679397 -9.18774474778756 -5.45135765900137
 3.79683659561903 -9.17928541504166 -5.44866290373958
 3.78834009971557 -9.17294141904893 -5.44917572770787
 3.77972513741351 -9.16956240908379 -5.44656151563953
 3.76667348155396 -9.16730183325388 -5.43206879087319
 3.77540112788518 -9.16748695538973 -5.43972071551006
 3.78834009971557 -9.16861847056472 -5.43203084598111
 3.79046535486775 -9.16227040469105 -5.43597623496722
 3.79260863987641 -9.1604836353404 -5.43610723161945
 3.79896628313585 -9.1602832428603 -5.42070254730261
 3.81160580697567 -9.1627140990257 -5.4297439401156
 3.81995157520766 -9.1523765256068 -5.4174157990386
 3.82201076671712 -9.1485627372945 -5.41109165007069
 3.82616005964797 -9.14751773455878 -5.41370674818799
 3.84046255481493 -9.15953533019863 -5.43579443077869
 3.8505943104315 -9.14627499383575 -5.43334863029904
 3.8505943104315 -9.14913433518494 -5.40195675020238
 3.85661599815641 -9.14714000421702 -5.41996153312565
 3.8505943104315 -9.14350186134735 -5.43105767037473
 3.8445361421984 -9.13641077630655 -5.4079160406123
 3.8445361421984 -9.13369438152955 -5.41351682194587
 3.84857189284753 -9.12917395975527 -5.41335986792747
 3.85860113143207 -9.12486261800754 -5.41758696620153
 3.86654435214912 -9.11846014292546 -5.41392551879311
 3.87444574107278 -9.11561685056152 -5.41148197401863
 3.87444574107278 -9.11996985940261 -5.41435061599979
 3.86853078235201 -9.11411190819197 -5.43186982364683
 3.87038818065086 -9.10478877274164 -5.41599851299883
 3.86449104938279 -9.10120312342056 -5.4162571454581
 3.86643969380618 -9.10351216328633 -5.39094707507539
 3.87040903070768 -9.10521060477986 -5.40442483400609
 3.87817662464432 -9.10203601041384 -5.3898914418108
 3.89179988973911 -9.09955623902518 -5.39390441287918
 3.90517964294614 -9.10214053966152 -5.41162699626037
 3.92397133894399 -9.10108823203282 -5.40625420959022
 3.94062989843714 -9.09984859194926 -5.40540948193354
 3.95886842265965 -9.09663880098294 -5.40442471843451
 3.96957467526615 -9.09439053086252 -5.4113075670145
 3.97666777092159 -9.09643619517765 -5.3718971474262
 4.02175594807973 -9.09569723116094 -5.40164457594381
 4.07288255892277 -9.1048613930446 -5.42814471178219
 4.12158676736583 -9.10845404033482 -5.44732145159706
 4.17971153236002 -9.11380067998956 -5.46084375813202
 4.23046219098635 -9.11132503454379 -5.46738627318632
 4.27349442785042 -9.11260580451876 -5.44822672568252
 4.31098702719395 -9.11648131326534 -5.44004293707641
 4.33103592608158 -9.1147228617137 -5.44422239623245
 4.34704691577785 -9.11539315239367 -5.47486121032575
 4.37243074100043 -9.11607031273896 -5.46133530453415
 4.44154476219829 -9.11186968509547 -5.48028576488327
 4.48827675451654 -9.11998785050556 -5.48864959736244
 4.54508042111018 -9.13059346764441 -5.4866562954714
 4.53599158296839 -9.14319476789702 -5.47780103785486
 4.53595943362397 -9.15163412418826 -5.51101006106359
 4.52982144439824 -9.1555352431886 -5.52696612350504
 4.52774903901951 -9.1425266857519 -5.52242414781012
 4.52671122352777 -9.14289304091402 -5.52629659367235
 4.52567232985599 -9.13980286481241 -5.52576689825614
 4.5337708498578 -9.13259826418253 -5.52543861952374
 4.53579867139631 -9.13251488015803 -5.54287050433799
 4.54282658757759 -9.1302843271445 -5.51251805929253
 4.58322105660374 -9.13191340472774 -5.47369233074324
 4.64320750690121 -9.1353061327597 -5.51462197800313
 4.67101410472335 -9.13442784818008 -5.51926781913409
 4.64951237733883 -9.14298326104852 -5.51885440452798
 4.63488431597148 -9.1450162081804 -5.51323469227767
 4.62380546553226 -9.1453328449735 -5.48473304536226
 4.61820486425855 -9.13409421550188 -5.51390594995322
 4.61817525232296 -9.13303476068839 -5.51154094132303
 4.62281362116069 -9.13850590352224 -5.49910557106974
 4.62833968801473 -9.13622965301594 -5.5129175598386
 4.633815950178 -9.13681469207316 -5.51589685951007
 4.63103284551382 -9.14120327595086 -5.50548819542341
 4.62641295225674 -9.1403590802127 -5.50598514957885
 4.60678887520355 -9.13938982436806 -5.49629435746597
 4.58382396796849 -9.1367993108175 -5.4908691116111
 4.52107092829642 -9.13063879652668 -5.46830230125495
 4.52618108973772 -9.13805190356375 -5.48479645007108
 4.57601940049639 -9.15016234275265 -5.50801305913794
 4.59049300114194 -9.14156824195615 -5.49503288251588
 4.58853254483507 -9.14284751000604 -5.5104849067735
 4.57980109463755 -9.14180476683201 -5.50873161631648
 4.57977032335536 -9.14165912962184 -5.51481705154698
 4.57587524893107 -9.1350424793134 -5.48976749976438
 4.55223343660473 -9.12884168053813 -5.51962335253442
 4.53812185123496 -9.12520844354115 -5.47086367003433
 4.50628863642797 -9.12534968112197 -5.52124351929937
 4.48840038683419 -9.1204069069621 -5.44810703027266
 4.52798672011742 -9.12096413242059 -5.52360375559435
 4.55311870951629 -9.11819157370054 -5.50082475080379
 4.55807857845424 -9.11688601358834 -5.49392124078642
 4.56099883864269 -9.10282848813078 -5.48412874864048
 4.56886920626176 -9.10627364176466 -5.48454605672364
 4.55998451781077 -9.09813608456772 -5.48484828648721
 4.55493948474317 -9.09246175726182 -5.47678825291844
 4.54297558239497 -9.08589168766061 -5.4896516731431
 4.53382454891754 -9.07887917731498 -5.46211119084260
 4.53688063853936 -9.0755379219874 -5.44795949420897
 4.54190019326137 -9.06859516525531 -5.52346140656472
 4.54890666572906 -9.06256437030647 -5.48665217923829
 4.54679927266176 -9.05522367737646 -5.46926364472924
 4.5428478739107 -9.05444202806066 -5.47399676233055
 4.53068368066126 -9.04777007545616 -5.45652615244356
 4.51106827593179 -9.04439601234726 -5.46396581320225
 4.50066486010678 -9.03757538737344 -5.46378244705725
 4.50791010636413 -9.03214633708175 -5.45353813266106
 4.52129932695094 -9.04106597771579 -5.45694906871471
 4.51715830866488 -9.03637639156744 -5.44726479278831
 4.50682941858872 -9.0293245978376 -5.45788503001348
 4.51090346159477 -9.02670632028525 -5.46951655005984
 4.51194682725726 -9.03768349546953 -5.45190324571822
 4.52834313587477 -9.04452349422847 -5.45794920391172
 4.54549448880024 -9.0268527441789 -5.44959625277069
 4.54153792074324 -9.00423403717293 -5.45011508808523
 4.5455157184198 -9.02707024087476 -5.45823496181781
 4.54742454093811 -9.02644137107513 -5.45871033168185
 4.53437211467938 -9.02650420940682 -5.44059135279935
 4.52920664718105 -9.02601528168885 -5.45673873790511
 4.52923901435427 -9.01975028189125 -5.45621127490579
 4.53629159368531 -9.02283618656513 -5.45187010531337
 4.54435804659133 -9.01746928525457 -5.44496505009475
 4.54828232378104 -9.01767676394885 -5.43568150148844
 4.50547139028097 -9.01132709209052 -5.46204767549108
 4.36691299686383 -8.99823487010466 -5.39361413294281
 4.25019379868494 -8.9951916055095 -5.41500366804289
 4.26620885413799 -8.99553784224221 -5.41080322026475
 4.29738063977917 -8.99653906192134 -5.41869321615513
 4.23104384843560 -8.99335145669128 -5.40285449154564
 4.17606278850696 -8.9924534531536 -5.40107292461745
 4.20182283385093 -8.99263744902158 -5.42326472004528
 4.17886951729179 -8.9956418683959 -5.39579083434898
 4.17024022122536 -8.9959815301785 -5.40236792885678
 4.17739811735739 -8.99539935656355 -5.3785467809964
 4.2468367246122 -8.98911207858721 -5.41421177667304
 4.30360552816087 -8.9834097512801 -5.40748109593466
 4.30627885723561 -8.98242434802964 -5.39470685449042
 4.31389499935942 -9.0237595745133 -5.40232614653598
 4.29561053501699 -8.9842005982229 -5.3485377232721
 4.31655434437622 -8.98583255743475 -5.39080060675327
 4.33751293836701 -8.98381127738192 -5.40072605762469
 4.3617473938155 -8.98057540805834 -5.41199521987559
 4.35687547946891 -8.98116715245652 -5.39101040673714
 4.35522054025337 -8.97437375020948 -5.39687365775464
 4.3563497878839 -8.97318040804118 -5.38173665369421
 4.34878004088025 -8.9658928448937 -5.38681427371394
 4.3378918673093 -8.96503559154521 -5.38488814263378
 4.33262628437875 -8.9607594416923 -5.40667095114605
 4.32274095981776 -8.95631039807053 -5.38766704755228
 4.33015422526317 -8.95762522961122 -5.3758792442232
 4.32642142575113 -8.9557995902078 -5.3895006910797
 4.32576046972030 -8.95276050210138 -5.37229792589908
 4.33797024847696 -8.94918188027245 -5.38886982884921
 4.3541671377948 -8.94968104815935 -5.39733576964258
 4.3401233265781 -8.94839138449302 -5.37891843420298
 4.3329676843847 -8.944773815229 -5.37629353041093
 4.33224535451122 -8.94464774951373 -5.37417856746872
 4.32701591289139 -8.93799329663272 -5.39019443355419
 4.33599578509205 -8.93499344918518 -5.3791609485395
 4.35423140142996 -8.93457211060463 -5.36036687582199
 4.3759205303046 -8.93206194260188 -5.37422744740298
 4.48214342600865 -8.93809070862389 -5.39009318298191
 4.50143057817130 -8.94380282719127 -5.3878899676462
 4.4882317935202 -8.94239562716359 -5.37778633840044
 4.47553974617233 -8.94347247678293 -5.40420549409942
 4.43005460368446 -8.9424681779636 -5.38399602810829
 4.4059018401073 -8.94397146474498 -5.38906888943814
 4.41570316103327 -8.943926008239 -5.38096094025958
 4.39673050103908 -8.94023355413706 -5.38672434883108
 4.39615140871928 -8.93996293237467 -5.37214821841152
 4.47872221799978 -8.93479710240582 -5.41907362137787
 4.47579016448604 -8.93120673430909 -5.36979337161833
 4.46802082784074 -8.9322896350102 -5.39877031545123
 4.47167307849011 -8.92807329095307 -5.41926827712937
 4.45977440329581 -8.93010172072834 -5.42404104412005
 4.46943064290711 -8.93079403651936 -5.42462981563056
 4.47419552214526 -8.92972539858981 -5.41526537969494
 4.5573340665732 -8.93700288175385 -5.41030554376792
 4.63679481410628 -8.93858419738633 -5.45147981507933
 4.70449955076401 -8.94732802781632 -5.43888225915981
 4.7057121108619 -8.94836411336403 -5.44652922771705
 4.70908866240694 -8.94875922220152 -5.46407889110288
 4.64810514662235 -8.95165095228643 -5.47067407798389
 4.57118932082235 -8.95002594206781 -5.46281729966731
 4.5214515637447 -8.94810134686075 -5.47088236432929
 4.52024390639849 -8.94604155920278 -5.47059617331806
 4.53887011423086 -8.9461741346677 -5.46010962944567
 4.5275977579931 -8.94316333161987 -5.45562740688034
 4.50934187197542 -8.94616414291494 -5.45811376515308
 4.52245140081109 -8.94707948241009 -5.47503026463063
 4.52415533927381 -8.9459497568843 -5.46656011999366
 4.51937261748933 -8.94877970518585 -5.47258078220264
 4.52962733873945 -8.95013531412105 -5.49545507792672
 4.54113287255828 -8.94344263303003 -5.46167123633305
 4.51664493639864 -8.93369091573768 -5.4577377629062
 4.51298910544238 -8.92899756835338 -5.48560378661432
 4.51532206196077 -8.93002200804178 -5.45216166605595
 4.51323032028923 -8.92856279892682 -5.4605264965491
 4.52181031594318 -8.92696505867158 -5.44902317773688
 4.54323095044556 -8.92790696371985 -5.47050837879486
 4.54992171175761 -8.92989086345024 -5.45164655574668
 4.54399666355327 -8.93656465178429 -5.45397940690063
 4.54091962338648 -8.93125331126561 -5.43834101288101
 4.55339256380645 -8.92739607811379 -5.45621526138047
 4.55777454901346 -8.92819768774252 -5.44969257373810
 4.56236706366278 -8.8989360148371 -5.4398818818256
 4.56160484860816 -8.93718417706824 -5.47426603811758
 4.56299310708891 -8.93880022814723 -5.44362510193291
 4.55341362641506 -8.94234321017426 -5.44576440154942
 4.54679927266176 -8.92818450017298 -5.45404545319356
 4.52300522793345 -8.92670934221873 -5.4177334378607
 4.50848305862644 -8.92903730991284 -5.45181300721661
 4.50096455874540 -8.9310367474333 -5.44389924582815
 4.49760724677506 -8.92902143087166 -5.42308962008353
 4.48671317326018 -8.93120826885285 -5.42410116522548
 4.53801491080068 -8.93158393045382 -5.4452434871471
 4.52249484931918 -8.93073555993183 -5.43074862310092
 4.50909971723736 -8.90312017832269 -5.43730636871319
 4.4988870225995 -8.9425958234977 -5.42221731321077
 4.51421650285674 -8.93168657377428 -5.42897911530953
 4.50788806318154 -8.92925355943619 -5.46156192775928
 4.50523934736304 -8.92896754889059 -5.43351711379961
 4.48141937855192 -8.9156418338154 -5.42896921204079
 4.48851276658797 -8.91746190024904 -5.43792170612437
 4.52405773968149 -8.91755946161083 -5.42609910019361
 4.56983312169841 -8.91757293944545 -5.43274929734652
 4.56419192925953 -8.91444050433904 -5.44170638779926
 4.5618763890798 -8.90652504494887 -5.42510799871468
 4.56970879770993 -8.90853215080498 -5.45598233341195
 4.56916988174705 -8.90650998408423 -5.40874640142793
 4.56171974011414 -8.90545049383244 -5.41942773123682
 4.55841395197964 -8.90676930534335 -5.41459082311052
 4.54929800342146 -8.90704374116893 -5.42798032445318
 4.54918167577924 -8.91758608314179 -5.41772607070281
 4.55815195102446 -8.90972724330052 -5.42071980237756
 4.56233575120094 -8.9091485301451 -5.41616936220251
 4.55330830893542 -8.90877041803532 -5.42466663772355
 4.54133541715876 -8.9089143925739 -5.42233841033023
 4.52866704000198 -8.9073521602929 -5.41285408087981
 4.53134063660961 -8.90699241034314 -5.40703304732552
 4.5107386200895 -8.90537978348516 -5.40993440500937
 4.52954105746243 -8.90346950333933 -5.41249629988039
 4.55914718967577 -8.9079416261379 -5.40736098820657
 4.5597438577733 -8.9019171392657 -5.4287500037523
 4.58720986061110 -8.90063768279817 -5.38703582894929
 4.63261024041348 -8.91130205271903 -5.39088888161644
 4.64127065161281 -8.90044827417728 -5.39435840639034
 4.60682880971096 -8.89749145894922 -5.38386482505781
 4.60242642531703 -8.89831470120116 -5.39096439095918
 4.59267241315811 -8.89636836397803 -5.38296475805272
 4.59132477916604 -8.8956619201087 -5.39844175757621
 4.60794632893484 -8.89847334164643 -5.3714953560192
 4.62451192277683 -8.89816923035306 -5.38242306189834
 4.64893823662031 -8.89637218863113 -5.39381618003796
 4.65585379455501 -8.89527200326239 -5.4044528384986
 4.65579675816578 -8.893105153847 -5.36746218144596
 4.63476782242704 -8.8890855606551 -5.36508056678504
 4.60990894033526 -8.8877508694151 -5.3658001653694
 4.56890031481506 -8.88524578516259 -5.37614523854632
 4.55747042711067 -8.88392786878644 -5.3597281521427
 4.55591691460106 -8.88245841410802 -5.36060842459296
 4.60370911914957 -8.88016538310992 -5.37688968988078
 4.62069898760572 -8.87915019386276 -5.36127779800345
 4.61677261671893 -8.87642925243108 -5.37344716929042
 4.59428111465592 -8.87303524696654 -5.35870622698211
 4.58502870128622 -8.87055583936304 -5.37094461336449
 4.55496051479511 -8.86361170293089 -5.36437172224797
 4.51895848916903 -8.85646408400029 -5.37240799366569
 4.4748792516885 -8.84920625089923 -5.35652127288634
 4.4574355459535 -8.8468199841198 -5.35140658478797
 4.4564497357407 -8.84481435775762 -5.35197474817881
 4.46288055168967 -8.84257609647423 -5.35592054517718
 4.45697175632016 -8.84090534774309 -5.353837506529
 4.44130917983761 -8.83949221163193 -5.33406846951283
 4.42886250951091 -8.83851201412521 -5.3379451517103
 4.44803672876665 -8.83802536601532 -5.34607049551703
 4.4368580375672 -8.83678648236398 -5.34077077435753
 4.41694725026084 -8.83888308276052 -5.33808693272893
 4.41010375724577 -8.83515226814533 -5.33320838536289
 4.39281819575208 -8.83402441863861 -5.32368034181419
 4.4157998447808 -8.83296181909792 -5.3427371099981
 4.54563247327189 -8.83723947932943 -5.32612725972206
 4.51633897228148 -8.83583380308518 -5.31344178474965
 4.50914374973335 -8.8331897808187 -5.30609712017188
 4.54761522294466 -8.83617649101154 -5.30714695512022
 4.60360896792114 -8.83245590959993 -5.32711381436918
 4.63330078436584 -8.83872860604705 -5.33401384422615
 4.64258157098624 -8.8330990640385 -5.29917085599629
 4.63530163976742 -8.828818955554 -5.33148016172163
 4.68078773244668 -8.82404118128785 -5.29044822924545
 4.69292462017566 -8.81357213590997 -5.33435711420217
 4.73838027700078 -8.81164116184569 -5.33983236748333
 4.83705145204552 -8.80949385029486 -5.34839800117615
 4.78893237124503 -8.83148077709623 -5.35479338805762
 4.75251202388602 -8.82693384112341 -5.34614118614896
 4.84738668668358 -8.82849876119065 -5.36845471676807
 4.83181161259744 -8.82517032836627 -5.36346858921689
 4.77728988029745 -8.82356863905467 -5.35629079747617
 4.83728933583249 -8.82537115954646 -5.35432669198925
 4.83331719908462 -8.82412314980939 -5.36326048233821
 4.83106993549602 -8.82484645954865 -5.37163799468088
 4.81213557369481 -8.82475117847961 -5.34126726962025
 4.81137101657199 -8.82727042402217 -5.34292504096342
 4.81442574402213 -8.82912434338006 -5.35273008763166
 4.77633810491196 -8.8283178546761 -5.35741875981261
 4.82580659705108 -8.8305552304548 -5.34782346205358
 4.88776684963999 -8.83676068673273 -5.36246822728394
 4.86849552693513 -8.83837667259554 -5.37797480915987
 4.75170911264227 -8.82061992835567 -5.33179353564690
 4.72378842831781 -8.80447324740796 -5.35376028415311
 4.80784160593828 -8.81961340659504 -5.32849802811591
 4.69893371580025 -8.83705130730983 -5.33539924595118
 4.58956911975944 -8.83596065019071 -5.32814940381892
 4.52852669442776 -8.83060111088881 -5.32292491681519
 4.55458190617724 -8.80503454442395 -5.3233870498951
